Area,"CO2 (Mt)",Sector,Date
Hunan,8.234056,Industry,2020-03
"Inner Mongolia",6.169790,Industry,2020-03
Jiangsu,27.412758,Industry,2020-03
Jiangxi,7.099408,Industry,2020-03
Jilin,3.838717,Industry,2020-03
Liaoning,16.927017,Industry,2020-03
Ningxia,1.333833,Industry,2020-03
Qinghai,1.855971,Industry,2020-03
Shaanxi,5.659433,Industry,2020-03
Shandong,26.509770,Industry,2020-03
Shanghai,4.269269,Industry,2020-03
Shanxi,12.190555,Industry,2020-03
Sichuan,13.648027,Industry,2020-03
Tianjin,5.207928,Industry,2020-03
Tibet,0.066402,Industry,2020-03
Xinjiang,3.857812,Industry,2020-03
Yunnan,16.090646,Industry,2020-03
Zhejiang,12.548551,Industry,2020-03
Anhui,15.851699,Power,2020-03
Beijing,2.099601,Power,2020-03
Chongqing,2.342699,Power,2020-03
Fujian,5.659499,Power,2020-03
Gansu,7.250500,Power,2020-03
Guangdong,13.987800,Power,2020-03
Guangxi,4.895101,Power,2020-03
Guizhou,7.101999,Power,2020-03
Hainan,1.178600,Power,2020-03
Hebei,21.115499,Power,2020-03
Heilongjiang,5.723201,Power,2020-03
Henan,15.224997,Power,2020-03
Hubei,5.142803,Power,2020-03
Hunan,4.153801,Power,2020-03
"Inner Mongolia",27.912801,Power,2020-03
Jiangsu,23.696801,Power,2020-03
Jiangxi,5.349599,Power,2020-03
Jilin,4.103998,Power,2020-03
Liaoning,10.377599,Power,2020-03
Ningxia,8.006499,Power,2020-03
Qinghai,3.434198,Power,2020-03
Shaanxi,13.859101,Power,2020-03
Shandong,36.358399,Power,2020-03
Shanghai,3.244997,Power,2020-03
Shanxi,17.401796,Power,2020-03
Sichuan,1.436399,Power,2020-03
Tianjin,4.168004,Power,2020-03
Tibet,0.042801,Power,2020-03
Xinjiang,17.373997,Power,2020-03
Yunnan,0.766703,Power,2020-03
Zhejiang,12.173900,Power,2020-03
Anhui,0.196224,Residential,2020-03
Beijing,5.022863,Residential,2020-03
Chongqing,0.000000,Residential,2020-03
Fujian,0.000000,Residential,2020-03
Gansu,2.122952,Residential,2020-03
Guangdong,0.000000,Residential,2020-03
Guangxi,0.000000,Residential,2020-03
Guizhou,0.010407,Residential,2020-03
Hainan,0.000000,Residential,2020-03
Hebei,6.687950,Residential,2020-03
Heilongjiang,6.292674,Residential,2020-03
Henan,4.265668,Residential,2020-03
Hubei,0.133998,Residential,2020-03
Hunan,0.000000,Residential,2020-03
"Inner Mongolia",4.823036,Residential,2020-03
Jiangsu,0.000277,Residential,2020-03
Jiangxi,0.000000,Residential,2020-03
Jilin,5.149047,Residential,2020-03
Liaoning,10.114020,Residential,2020-03
Ningxia,1.106356,Residential,2020-03
Qinghai,0.784974,Residential,2020-03
Shaanxi,3.175534,Residential,2020-03
Shandong,12.138836,Residential,2020-03
Shanghai,0.000000,Residential,2020-03
Shanxi,5.705007,Residential,2020-03
Sichuan,0.000000,Residential,2020-03
Tianjin,4.215452,Residential,2020-03
Tibet,0.013868,Residential,2020-03
Xinjiang,3.313224,Residential,2020-03
Yunnan,0.008379,Residential,2020-03
Zhejiang,0.000000,Residential,2020-03
Anhui,27.558183,Total,2020-03
Beijing,7.825748,Total,2020-03
Chongqing,7.731920,Total,2020-03
Fujian,14.764578,Total,2020-03
Gansu,12.320387,Total,2020-03
Guangdong,28.334713,Total,2020-03
Guangxi,14.159109,Total,2020-03
Guizhou,18.234500,Total,2020-03
Hainan,1.541872,Total,2020-03
Hebei,76.241720,Total,2020-03
Heilongjiang,14.661779,Total,2020-03
Henan,31.178736,Total,2020-03
Hubei,19.909324,Total,2020-03
Hunan,12.430345,Total,2020-03
"Inner Mongolia",38.948445,Total,2020-03
Jiangsu,51.364799,Total,2020-03
Jiangxi,12.514047,Total,2020-03
Jilin,13.129399,Total,2020-03
Liaoning,37.498571,Total,2020-03
Ningxia,10.469590,Total,2020-03
Qinghai,6.093550,Total,2020-03
Shaanxi,22.846295,Total,2020-03
Shandong,75.187152,Total,2020-03
Shanghai,7.610206,Total,2020-03
Shanxi,35.341906,Total,2020-03
Sichuan,15.370370,Total,2020-03
Tianjin,13.626057,Total,2020-03
Tibet,0.133899,Total,2020-03
Xinjiang,24.629012,Total,2020-03
Yunnan,17.009784,Total,2020-03
Zhejiang,24.881701,Total,2020-03
Anhui,0.104146,Aviation,2020-04
Beijing,0.097299,Aviation,2020-04
Chongqing,0.157960,Aviation,2020-04
Fujian,0.119209,Aviation,2020-04
Gansu,0.057475,Aviation,2020-04
Guangdong,0.128522,Aviation,2020-04
Guangxi,0.026506,Aviation,2020-04
Guizhou,0.112565,Aviation,2020-04
Hainan,0.006235,Aviation,2020-04
Hebei,0.098295,Aviation,2020-04
Heilongjiang,0.039367,Aviation,2020-04
Henan,0.065722,Aviation,2020-04
Hubei,0.045012,Aviation,2020-04
Hunan,0.049210,Aviation,2020-04
"Inner Mongolia",0.046185,Aviation,2020-04
Jiangsu,0.282008,Aviation,2020-04
Jiangxi,0.070752,Aviation,2020-04
Jilin,0.040817,Aviation,2020-04
Liaoning,0.083524,Aviation,2020-04
Ningxia,0.025006,Aviation,2020-04
Qinghai,0.019591,Aviation,2020-04
Shaanxi,0.164883,Aviation,2020-04
Shandong,0.198261,Aviation,2020-04
Shanghai,0.105379,Aviation,2020-04
Shanxi,0.047660,Aviation,2020-04
Sichuan,0.310740,Aviation,2020-04
Tianjin,0.037843,Aviation,2020-04
Tibet,0.011794,Aviation,2020-04
Xinjiang,0.090244,Aviation,2020-04
Yunnan,0.156806,Aviation,2020-04
Zhejiang,0.175614,Aviation,2020-04
Anhui,12.562932,Industry,2020-04
Beijing,0.652594,Industry,2020-04
Chongqing,3.973060,Industry,2020-04
Fujian,9.788292,Industry,2020-04
Gansu,3.668121,Industry,2020-04
Guangdong,16.443780,Industry,2020-04
Guangxi,8.431117,Industry,2020-04
Guizhou,8.252183,Industry,2020-04
Hainan,0.415014,Industry,2020-04
Hebei,55.963248,Industry,2020-04
Heilongjiang,3.020305,Industry,2020-04
Henan,15.167576,Industry,2020-04
Hubei,25.539783,Industry,2020-04
Hunan,8.789921,Industry,2020-04
"Inner Mongolia",7.872975,Industry,2020-04
Jiangsu,34.670274,Industry,2020-04
Jiangxi,8.300765,Industry,2020-04
Jilin,3.960649,Industry,2020-04
Liaoning,18.448986,Industry,2020-04
Ningxia,1.804986,Industry,2020-04
Qinghai,2.390117,Industry,2020-04
Shaanxi,6.613493,Industry,2020-04
Shandong,31.230168,Industry,2020-04
Shanghai,4.698245,Industry,2020-04
Shanxi,14.593424,Industry,2020-04
Sichuan,14.827602,Industry,2020-04
Tianjin,7.363603,Industry,2020-04
Tibet,0.125441,Industry,2020-04
Xinjiang,5.371969,Industry,2020-04
Yunnan,17.730860,Industry,2020-04
Zhejiang,14.321987,Industry,2020-04
Anhui,14.725801,Power,2020-04
Beijing,1.426802,Power,2020-04
Chongqing,2.593498,Power,2020-04
Fujian,5.874000,Power,2020-04
Gansu,6.315500,Power,2020-04
Guangdong,14.985301,Power,2020-04
Guangxi,5.651098,Power,2020-04
Guizhou,8.314699,Power,2020-04
Hainan,1.136001,Power,2020-04
Hebei,19.960499,Power,2020-04
Heilongjiang,5.445799,Power,2020-04
Henan,14.233199,Power,2020-04
Hubei,7.757200,Power,2020-04
Hunan,4.807400,Power,2020-04
"Inner Mongolia",29.667598,Power,2020-04
Jiangsu,25.824801,Power,2020-04
Jiangxi,5.558401,Power,2020-04
Jilin,3.693603,Power,2020-04
Liaoning,9.167999,Power,2020-04
Ningxia,8.080198,Power,2020-04
Qinghai,2.430699,Power,2020-04
Shaanxi,14.276700,Power,2020-04
Shandong,34.766799,Power,2020-04
Shanghai,3.140499,Power,2020-04
Shanxi,17.081999,Power,2020-04
Sichuan,2.116801,Power,2020-04
Tianjin,4.303999,Power,2020-04
Tibet,0.042802,Power,2020-04
Xinjiang,18.024998,Power,2020-04
Yunnan,0.872100,Power,2020-04
Zhejiang,12.743401,Power,2020-04
Anhui,0.154899,Residential,2020-04
Beijing,3.965035,Residential,2020-04
Chongqing,0.000000,Residential,2020-04
Fujian,0.000000,Residential,2020-04
Gansu,1.675855,Residential,2020-04
Guangdong,0.000000,Residential,2020-04
Guangxi,0.000000,Residential,2020-04
Guizhou,0.008217,Residential,2020-04
Hainan,0.000000,Residential,2020-04
Hebei,5.279453,Residential,2020-04
Heilongjiang,4.967426,Residential,2020-04
Henan,3.367311,Residential,2020-04
Hubei,0.105777,Residential,2020-04
Hunan,0.000000,Residential,2020-04
"Inner Mongolia",3.807296,Residential,2020-04
Jiangsu,0.000216,Residential,2020-04
Jiangxi,0.000000,Residential,2020-04
Jilin,4.064645,Residential,2020-04
Liaoning,7.983989,Residential,2020-04
Ningxia,0.873355,Residential,2020-04
Qinghai,0.619660,Residential,2020-04
Shaanxi,2.506763,Residential,2020-04
Shandong,9.582377,Residential,2020-04
Shanghai,0.000000,Residential,2020-04
Shanxi,4.503525,Residential,2020-04
Sichuan,0.000000,Residential,2020-04
Tianjin,3.327672,Residential,2020-04
Tibet,0.010943,Residential,2020-04
Xinjiang,2.615450,Residential,2020-04
Yunnan,0.006616,Residential,2020-04
Zhejiang,0.000000,Residential,2020-04
Anhui,27.547780,Total,2020-04
Beijing,6.141726,Total,2020-04
Chongqing,6.724515,Total,2020-04
Fujian,15.781498,Total,2020-04
Gansu,11.716949,Total,2020-04
Guangdong,31.557604,Total,2020-04
Guangxi,14.108721,Total,2020-04
Guizhou,16.687658,Total,2020-04
Hainan,1.557250,Total,2020-04
Hebei,81.301500,Total,2020-04
Heilongjiang,13.472899,Total,2020-04
Henan,32.833810,Total,2020-04
Hubei,33.447773,Total,2020-04
Hunan,13.646529,Total,2020-04
"Inner Mongolia",41.394058,Total,2020-04
Jiangsu,60.777297,Total,2020-04
Jiangxi,13.929918,Total,2020-04
Jilin,11.759707,Total,2020-04
Liaoning,35.684496,Total,2020-04
Ningxia,10.783546,Total,2020-04
Qinghai,5.460064,Total,2020-04
Shaanxi,23.561844,Total,2020-04
Shandong,75.777606,Total,2020-04
Shanghai,7.944122,Total,2020-04
Shanxi,36.226603,Total,2020-04
Sichuan,17.255143,Total,2020-04
Tianjin,15.033117,Total,2020-04
Tibet,0.190979,Total,2020-04
Xinjiang,26.102668,Total,2020-04
Yunnan,18.766382,Total,2020-04
Zhejiang,27.240998,Total,2020-04
Anhui,0.156747,Aviation,2020-05
Beijing,0.146435,Aviation,2020-05
Chongqing,0.227049,Aviation,2020-05
Fujian,0.179418,Aviation,2020-05
Gansu,0.082611,Aviation,2020-05
Guangdong,0.196863,Aviation,2020-05
Guangxi,0.040599,Aviation,2020-05
Guizhou,0.161797,Aviation,2020-05
Hainan,0.009552,Aviation,2020-05
Hebei,0.147939,Aviation,2020-05
Heilongjiang,0.040581,Aviation,2020-05
Henan,0.100669,Aviation,2020-05
Hubei,0.068946,Aviation,2020-05
Hunan,0.075376,Aviation,2020-05
"Inner Mongolia",0.069514,Aviation,2020-05
Jiangsu,0.424433,Aviation,2020-05
Jiangxi,0.106486,Aviation,2020-05
Jilin,0.042073,Aviation,2020-05
Liaoning,0.086099,Aviation,2020-05
Ningxia,0.035942,Aviation,2020-05
Qinghai,0.028163,Aviation,2020-05
Shaanxi,0.236998,Aviation,2020-05
Shandong,0.298394,Aviation,2020-05
Shanghai,0.158601,Aviation,2020-05
Shanxi,0.071730,Aviation,2020-05
Sichuan,0.446643,Aviation,2020-05
Tianjin,0.056955,Aviation,2020-05
Tibet,0.016954,Aviation,2020-05
Xinjiang,0.129716,Aviation,2020-05
Yunnan,0.225383,Aviation,2020-05
Zhejiang,0.264306,Aviation,2020-05
Anhui,13.092378,Industry,2020-05
Beijing,0.718118,Industry,2020-05
Chongqing,4.202908,Industry,2020-05
Fujian,10.637151,Industry,2020-05
Gansu,3.842804,Industry,2020-05
Guangdong,17.626264,Industry,2020-05
Guangxi,8.918167,Industry,2020-05
Guizhou,8.625689,Industry,2020-05
Hainan,0.424597,Industry,2020-05
Hebei,60.614454,Industry,2020-05
Heilongjiang,3.129334,Industry,2020-05
Henan,15.675837,Industry,2020-05
Hubei,30.095649,Industry,2020-05
Hunan,9.186974,Industry,2020-05
"Inner Mongolia",8.733037,Industry,2020-05
Jiangsu,36.693366,Industry,2020-05
Jiangxi,8.392396,Industry,2020-05
Jilin,4.231687,Industry,2020-05
Liaoning,20.036704,Industry,2020-05
Ningxia,2.130884,Industry,2020-05
Qinghai,2.329451,Industry,2020-05
Shaanxi,7.408710,Industry,2020-05
Shandong,33.246781,Industry,2020-05
Shanghai,4.947684,Industry,2020-05
Shanxi,15.721511,Industry,2020-05
Sichuan,15.405054,Industry,2020-05
Tianjin,7.707887,Industry,2020-05
Tibet,0.157071,Industry,2020-05
Xinjiang,6.387184,Industry,2020-05
Yunnan,16.807373,Industry,2020-05
Zhejiang,15.161876,Industry,2020-05
Anhui,16.037999,Power,2020-05
Beijing,1.339801,Power,2020-05
Chongqing,2.775901,Power,2020-05
Fujian,6.412998,Power,2020-05
Gansu,4.896000,Power,2020-05
Guangdong,20.126697,Power,2020-05
Guangxi,7.125300,Power,2020-05
Guizhou,8.535799,Power,2020-05
Hainan,1.512299,Power,2020-05
Hebei,21.084001,Power,2020-05
Heilongjiang,5.358199,Power,2020-05
Henan,17.565302,Power,2020-05
Hubei,9.262199,Power,2020-05
Hunan,5.779201,Power,2020-05
"Inner Mongolia",30.389200,Power,2020-05
Jiangsu,27.557600,Power,2020-05
Jiangxi,6.717599,Power,2020-05
Jilin,3.916802,Power,2020-05
Liaoning,10.704000,Power,2020-05
Ningxia,7.832301,Power,2020-05
Qinghai,1.271103,Power,2020-05
Shaanxi,13.667700,Power,2020-05
Shandong,33.819198,Power,2020-05
Shanghai,3.289001,Power,2020-05
Shanxi,16.777802,Power,2020-05
Sichuan,2.158805,Power,2020-05
Tianjin,3.983998,Power,2020-05
Tibet,0.042801,Power,2020-05
Xinjiang,15.266998,Power,2020-05
Yunnan,0.924799,Power,2020-05
Zhejiang,15.832098,Power,2020-05
Anhui,0.115984,Residential,2020-05
Beijing,2.968905,Residential,2020-05
Chongqing,0.000000,Residential,2020-05
Fujian,0.000000,Residential,2020-05
Gansu,1.254832,Residential,2020-05
Guangdong,0.000000,Residential,2020-05
Guangxi,0.000000,Residential,2020-05
Guizhou,0.006154,Residential,2020-05
Hainan,0.000000,Residential,2020-05
Hebei,3.953105,Residential,2020-05
Heilongjiang,3.719465,Residential,2020-05
Henan,2.521345,Residential,2020-05
Hubei,0.079204,Residential,2020-05
Hunan,0.000000,Residential,2020-05
"Inner Mongolia",2.850794,Residential,2020-05
Jiangsu,0.000158,Residential,2020-05
Jiangxi,0.000000,Residential,2020-05
Jilin,3.043493,Residential,2020-05
Liaoning,5.978182,Residential,2020-05
Ningxia,0.653945,Residential,2020-05
Qinghai,0.463984,Residential,2020-05
Shaanxi,1.876993,Residential,2020-05
Shandong,7.175011,Residential,2020-05
Shanghai,0.000000,Residential,2020-05
Shanxi,3.372105,Residential,2020-05
Sichuan,0.000000,Residential,2020-05
Tianjin,2.491663,Residential,2020-05
Tibet,0.008197,Residential,2020-05
Xinjiang,1.958375,Residential,2020-05
Yunnan,0.004955,Residential,2020-05
Zhejiang,0.000000,Residential,2020-05
Anhui,29.403109,Total,2020-05
Beijing,5.173261,Total,2020-05
Chongqing,7.205853,Total,2020-05
Fujian,17.229564,Total,2020-05
Gansu,10.076252,Total,2020-05
Guangdong,37.949829,Total,2020-05
Guangxi,16.084066,Total,2020-05
Guizhou,17.329436,Total,2020-05
Hainan,1.946453,Total,2020-05
Hebei,85.799501,Total,2020-05
Heilongjiang,12.247580,Total,2020-05
Henan,35.863154,Total,2020-05
Hubei,39.506002,Total,2020-05
Hunan,15.041551,Total,2020-05
"Inner Mongolia",42.042545,Total,2020-05
Jiangsu,64.675562,Total,2020-05
Jiangxi,15.216480,Total,2020-05
Jilin,11.234052,Total,2020-05
Liaoning,36.804978,Total,2020-05
Ningxia,10.653065,Total,2020-05
Qinghai,4.092694,Total,2020-05
Shaanxi,23.190397,Total,2020-05
Shandong,74.539384,Total,2020-05
Shanghai,8.395285,Total,2020-05
Shanxi,35.943147,Total,2020-05
Sichuan,18.010491,Total,2020-05
Tianjin,14.240503,Total,2020-05
Tibet,0.225016,Total,2020-05
Xinjiang,23.742276,Total,2020-05
Yunnan,17.962512,Total,2020-05
Zhejiang,31.258279,Total,2020-05
Anhui,0.161381,Aviation,2020-06
Beijing,0.150761,Aviation,2020-06
Chongqing,0.227722,Aviation,2020-06
Fujian,0.184718,Aviation,2020-06
Gansu,0.082858,Aviation,2020-06
Guangdong,0.212692,Aviation,2020-06
Guangxi,0.043865,Aviation,2020-06
Guizhou,0.162283,Aviation,2020-06
Hainan,0.010319,Aviation,2020-06
Hebei,0.152313,Aviation,2020-06
Heilongjiang,0.051795,Aviation,2020-06
Henan,0.108759,Aviation,2020-06
Hubei,0.074490,Aviation,2020-06
Hunan,0.081437,Aviation,2020-06
"Inner Mongolia",0.071565,Aviation,2020-06
Jiangsu,0.436973,Aviation,2020-06
Jiangxi,0.109631,Aviation,2020-06
Jilin,0.053696,Aviation,2020-06
Liaoning,0.109888,Aviation,2020-06
Ningxia,0.036046,Aviation,2020-06
Qinghai,0.028244,Aviation,2020-06
Shaanxi,0.237713,Aviation,2020-06
Shandong,0.307209,Aviation,2020-06
Shanghai,0.163289,Aviation,2020-06
Shanxi,0.073850,Aviation,2020-06
Sichuan,0.447985,Aviation,2020-06
Tianjin,0.058640,Aviation,2020-06
Tibet,0.017006,Aviation,2020-06
Xinjiang,0.130105,Aviation,2020-06
Yunnan,0.226064,Aviation,2020-06
Zhejiang,0.272116,Aviation,2020-06
Anhui,12.299962,Industry,2020-06
Beijing,0.729391,Industry,2020-06
Chongqing,4.464041,Industry,2020-06
Fujian,10.595983,Industry,2020-06
Gansu,3.882915,Industry,2020-06
Guangdong,17.359993,Industry,2020-06
Guangxi,9.185285,Industry,2020-06
Guizhou,10.702468,Industry,2020-06
Hainan,0.403115,Industry,2020-06
Hebei,59.847247,Industry,2020-06
Heilongjiang,3.330473,Industry,2020-06
Henan,14.363131,Industry,2020-06
Hubei,28.546936,Industry,2020-06
Hunan,9.043454,Industry,2020-06
"Inner Mongolia",8.779431,Industry,2020-06
Jiangsu,36.329385,Industry,2020-06
Jiangxi,8.248806,Industry,2020-06
Jilin,4.827264,Industry,2020-06
Liaoning,19.109299,Industry,2020-06
Ningxia,2.101284,Industry,2020-06
Qinghai,2.355226,Industry,2020-06
Shaanxi,7.038969,Industry,2020-06
Shandong,32.516563,Industry,2020-06
Shanghai,4.914180,Industry,2020-06
Shanxi,15.602084,Industry,2020-06
Sichuan,15.357487,Industry,2020-06
Tianjin,6.899288,Industry,2020-06
Tibet,0.215254,Industry,2020-06
Xinjiang,6.776712,Industry,2020-06
Yunnan,13.140097,Industry,2020-06
Zhejiang,14.613650,Industry,2020-06
Anhui,16.896600,Power,2020-06
Beijing,2.001002,Power,2020-06
Chongqing,2.211602,Power,2020-06
Fujian,7.270997,Power,2020-06
Gansu,4.836500,Power,2020-06
Guangdong,18.924000,Power,2020-06
Guangxi,4.712399,Power,2020-06
Guizhou,5.514098,Power,2020-06
Hainan,1.313502,Power,2020-06
Hebei,26.155499,Power,2020-06
Heilongjiang,5.058900,Power,2020-06
Henan,19.200901,Power,2020-06
Hubei,8.703201,Power,2020-06
Hunan,5.022403,Power,2020-06
"Inner Mongolia",32.037400,Power,2020-06
Jiangsu,29.237200,Power,2020-06
Jiangxi,6.616802,Power,2020-06
Jilin,4.204799,Power,2020-06
Liaoning,11.788799,Power,2020-06
Ningxia,7.571000,Power,2020-06
Qinghai,0.602101,Power,2020-06
Shaanxi,12.693298,Power,2020-06
Shandong,38.391601,Power,2020-06
Shanghai,3.492501,Power,2020-06
Shanxi,18.868199,Power,2020-06
Sichuan,1.621200,Power,2020-06
Tianjin,4.823998,Power,2020-06
Tibet,0.042799,Power,2020-06
Xinjiang,17.059003,Power,2020-06
Yunnan,0.724202,Power,2020-06
Zhejiang,15.262601,Power,2020-06
Anhui,0.108435,Residential,2020-06
Beijing,2.775764,Residential,2020-06
Chongqing,0.000000,Residential,2020-06
Fujian,0.000000,Residential,2020-06
Gansu,1.173201,Residential,2020-06
Guangdong,0.000000,Residential,2020-06
Guangxi,0.000000,Residential,2020-06
Guizhou,0.005752,Residential,2020-06
Hainan,0.000000,Residential,2020-06
Hebei,3.695941,Residential,2020-06
Heilongjiang,3.477499,Residential,2020-06
Henan,2.357324,Residential,2020-06
Hubei,0.074052,Residential,2020-06
Hunan,0.000000,Residential,2020-06
"Inner Mongolia",2.665340,Residential,2020-06
Jiangsu,0.000150,Residential,2020-06
Jiangxi,0.000000,Residential,2020-06
Jilin,2.845501,Residential,2020-06
Liaoning,5.589279,Residential,2020-06
Ningxia,0.611399,Residential,2020-06
Qinghai,0.433798,Residential,2020-06
Shaanxi,1.754882,Residential,2020-06
Shandong,6.708245,Residential,2020-06
Shanghai,0.000000,Residential,2020-06
Shanxi,3.152737,Residential,2020-06
Sichuan,0.000000,Residential,2020-06
Tianjin,2.329572,Residential,2020-06
Tibet,0.007660,Residential,2020-06
Xinjiang,1.830975,Residential,2020-06
Yunnan,0.004632,Residential,2020-06
Zhejiang,0.000000,Residential,2020-06
Anhui,29.466386,Total,2020-06
Beijing,5.656921,Total,2020-06
Chongqing,6.903369,Total,2020-06
Fujian,18.051703,Total,2020-06
Gansu,9.975476,Total,2020-06
Guangdong,36.496685,Total,2020-06
Guangxi,13.941546,Total,2020-06
Guizhou,16.384603,Total,2020-06
Hainan,1.726939,Total,2020-06
Hebei,89.850998,Total,2020-06
Heilongjiang,11.918667,Total,2020-06
Henan,36.030113,Total,2020-06
Hubei,37.398676,Total,2020-06
Hunan,14.147289,Total,2020-06
"Inner Mongolia",43.553735,Total,2020-06
Jiangsu,66.003710,Total,2020-06
Jiangxi,14.975238,Total,2020-06
Jilin,11.931260,Total,2020-06
Liaoning,36.597260,Total,2020-06
Ningxia,10.319732,Total,2020-06
Qinghai,3.419369,Total,2020-06
Shaanxi,21.724867,Total,2020-06
Shandong,77.923613,Total,2020-06
Shanghai,8.569970,Total,2020-06
Shanxi,37.696868,Total,2020-06
Sichuan,17.426675,Total,2020-06
Tianjin,14.111498,Total,2020-06
Tibet,0.282723,Total,2020-06
Xinjiang,25.796793,Total,2020-06
Yunnan,14.094996,Total,2020-06
Zhejiang,30.148365,Total,2020-06
Anhui,0.198771,Aviation,2020-07
Beijing,0.187239,Aviation,2020-07
Chongqing,0.265650,Aviation,2020-07
Fujian,0.227211,Aviation,2020-07
Gansu,0.096136,Aviation,2020-07
Guangdong,0.272493,Aviation,2020-07
Guangxi,0.055323,Aviation,2020-07
Guizhou,0.189848,Aviation,2020-07
Hainan,0.013387,Aviation,2020-07
Hebei,0.187391,Aviation,2020-07
Heilongjiang,0.075939,Aviation,2020-07
Henan,0.136266,Aviation,2020-07
Hubei,0.099795,Aviation,2020-07
Hunan,0.102557,Aviation,2020-07
"Inner Mongolia",0.089419,Aviation,2020-07
Jiangsu,0.539338,Aviation,2020-07
Jiangxi,0.134722,Aviation,2020-07
Jilin,0.077517,Aviation,2020-07
Liaoning,0.156102,Aviation,2020-07
Ningxia,0.042238,Aviation,2020-07
Qinghai,0.032550,Aviation,2020-07
Shaanxi,0.278044,Aviation,2020-07
Shandong,0.379287,Aviation,2020-07
Shanghai,0.200684,Aviation,2020-07
Shanxi,0.092213,Aviation,2020-07
Sichuan,0.521814,Aviation,2020-07
Tianjin,0.073309,Aviation,2020-07
Tibet,0.019599,Aviation,2020-07
Xinjiang,0.147128,Aviation,2020-07
Yunnan,0.263098,Aviation,2020-07
Zhejiang,0.334965,Aviation,2020-07
Anhui,11.744709,Industry,2020-07
Beijing,0.654385,Industry,2020-07
Chongqing,4.355742,Industry,2020-07
Fujian,10.341796,Industry,2020-07
Gansu,3.764447,Industry,2020-07
Guangdong,18.282119,Industry,2020-07
Guangxi,8.653039,Industry,2020-07
Guizhou,9.413993,Industry,2020-07
Hainan,0.617652,Industry,2020-07
Hebei,56.723433,Industry,2020-07
Heilongjiang,3.286297,Industry,2020-07
Henan,15.597277,Industry,2020-07
Hubei,29.071953,Industry,2020-07
Hunan,9.009032,Industry,2020-07
"Inner Mongolia",9.262454,Industry,2020-07
Jiangsu,34.596775,Industry,2020-07
Jiangxi,8.319512,Industry,2020-07
Jilin,4.304182,Industry,2020-07
Liaoning,18.851874,Industry,2020-07
Ningxia,2.120682,Industry,2020-07
Qinghai,2.387057,Industry,2020-07
Shaanxi,7.089970,Industry,2020-07
Shandong,32.456718,Industry,2020-07
Shanghai,4.837267,Industry,2020-07
Shanxi,14.884642,Industry,2020-07
Sichuan,14.343470,Industry,2020-07
Tianjin,7.432912,Industry,2020-07
Tibet,0.169172,Industry,2020-07
Xinjiang,6.341458,Industry,2020-07
Yunnan,13.219489,Industry,2020-07
Zhejiang,14.418379,Industry,2020-07
Anhui,16.507799,Power,2020-07
Beijing,2.018398,Power,2020-07
Chongqing,1.818301,Power,2020-07
Fujian,9.861499,Power,2020-07
Gansu,4.624000,Power,2020-07
Guangdong,23.313000,Power,2020-07
Guangxi,4.750196,Power,2020-07
Guizhou,3.999900,Power,2020-07
Hainan,1.526500,Power,2020-07
Hebei,25.326001,Power,2020-07
Heilongjiang,5.942198,Power,2020-07
Henan,19.644597,Power,2020-07
Hubei,6.940203,Power,2020-07
Hunan,6.544600,Power,2020-07
"Inner Mongolia",37.465799,Power,2020-07
Jiangsu,28.059198,Power,2020-07
Jiangxi,7.948799,Power,2020-07
Jilin,5.256001,Power,2020-07
Liaoning,14.380798,Power,2020-07
Ningxia,9.038300,Power,2020-07
Qinghai,0.624400,Power,2020-07
Shaanxi,13.754699,Power,2020-07
Shandong,39.330000,Power,2020-07
Shanghai,3.415499,Power,2020-07
Shanxi,21.691801,Power,2020-07
Sichuan,1.335599,Power,2020-07
Tianjin,4.944003,Power,2020-07
Tibet,0.042799,Power,2020-07
Xinjiang,18.724999,Power,2020-07
Yunnan,0.340001,Power,2020-07
Zhejiang,14.753400,Power,2020-07
Anhui,0.107416,Residential,2020-07
Beijing,2.749564,Residential,2020-07
Chongqing,0.000000,Residential,2020-07
Fujian,0.000000,Residential,2020-07
Gansu,1.162126,Residential,2020-07
Guangdong,0.000000,Residential,2020-07
Guangxi,0.000000,Residential,2020-07
Guizhou,0.005699,Residential,2020-07
Hainan,0.000000,Residential,2020-07
Hebei,3.661052,Residential,2020-07
Heilongjiang,3.444673,Residential,2020-07
Henan,2.335071,Residential,2020-07
Hubei,0.073351,Residential,2020-07
Hunan,0.000000,Residential,2020-07
"Inner Mongolia",2.640180,Residential,2020-07
Jiangsu,0.000155,Residential,2020-07
Jiangxi,0.000000,Residential,2020-07
Jilin,2.818638,Residential,2020-07
Liaoning,5.536513,Residential,2020-07
Ningxia,0.605628,Residential,2020-07
Qinghai,0.429703,Residential,2020-07
Shaanxi,1.738320,Residential,2020-07
Shandong,6.644924,Residential,2020-07
Shanghai,0.000000,Residential,2020-07
Shanxi,3.122979,Residential,2020-07
Sichuan,0.000000,Residential,2020-07
Tianjin,2.307580,Residential,2020-07
Tibet,0.007592,Residential,2020-07
Xinjiang,1.813688,Residential,2020-07
Yunnan,0.004587,Residential,2020-07
Zhejiang,0.000000,Residential,2020-07
Anhui,28.558694,Total,2020-07
Beijing,5.609585,Total,2020-07
Chongqing,6.439696,Total,2020-07
Fujian,20.430505,Total,2020-07
Gansu,9.646705,Total,2020-07
Guangdong,41.867614,Total,2020-07
Guangxi,13.458560,Total,2020-07
Guizhou,13.609437,Total,2020-07
Hainan,2.157538,Total,2020-07
