Area,"CO2 (Mt)",Sector,Date
Sichuan,2.475064,"Ground Transport",2024-08
Tianjin,2.478956,"Ground Transport",2024-08
Tibet,2.386591,"Ground Transport",2024-08
Xinjiang,2.386591,"Ground Transport",2024-08
Yunnan,2.498895,"Ground Transport",2024-08
Zhejiang,2.429482,"Ground Transport",2024-08
Anhui,10.755931,Industry,2024-08
Beijing,0.410293,Industry,2024-08
Chongqing,3.550587,Industry,2024-08
Fujian,9.962383,Industry,2024-08
Gansu,3.493780,Industry,2024-08
Guangdong,17.246030,Industry,2024-08
Guangxi,12.823769,Industry,2024-08
Guizhou,8.078514,Industry,2024-08
Hainan,0.541926,Industry,2024-08
Hebei,40.399177,Industry,2024-08
Heilongjiang,2.876229,Industry,2024-08
Henan,11.885893,Industry,2024-08
Hubei,23.939918,Industry,2024-08
Hunan,8.104966,Industry,2024-08
"Inner Mongolia",9.369846,Industry,2024-08
Jiangsu,31.679676,Industry,2024-08
Jiangxi,7.447312,Industry,2024-08
Jilin,3.672470,Industry,2024-08
Liaoning,16.535299,Industry,2024-08
Ningxia,1.952484,Industry,2024-08
Qinghai,2.005050,Industry,2024-08
Shaanxi,5.376920,Industry,2024-08
Shandong,28.995816,Industry,2024-08
Shanghai,4.118233,Industry,2024-08
Shanxi,12.773659,Industry,2024-08
Sichuan,13.070945,Industry,2024-08
Tianjin,5.013171,Industry,2024-08
Tibet,0.245197,Industry,2024-08
Xinjiang,5.927057,Industry,2024-08
Yunnan,11.511006,Industry,2024-08
Zhejiang,12.421643,Industry,2024-08
Anhui,26.450163,Power,2024-08
Beijing,2.031926,Power,2024-08
Chongqing,5.070712,Power,2024-08
Fujian,11.928938,Power,2024-08
Gansu,6.606721,Power,2024-08
Guangdong,23.873790,Power,2024-08
Guangxi,5.807639,Power,2024-08
Guizhou,8.461935,Power,2024-08
Hainan,1.944921,Power,2024-08
Hebei,26.617866,Power,2024-08
Heilongjiang,5.579043,Power,2024-08
Henan,23.779170,Power,2024-08
Hubei,11.295096,Power,2024-08
Hunan,7.810203,Power,2024-08
"Inner Mongolia",51.466029,Power,2024-08
Jiangsu,40.481241,Power,2024-08
Jiangxi,7.627842,Power,2024-08
Jilin,4.566890,Power,2024-08
Liaoning,11.619446,Power,2024-08
Ningxia,10.140648,Power,2024-08
Qinghai,0.521597,Power,2024-08
Shaanxi,19.579664,Power,2024-08
Shandong,43.671957,Power,2024-08
Shanghai,5.505363,Power,2024-08
Shanxi,24.978674,Power,2024-08
Sichuan,5.963728,Power,2024-08
Tianjin,6.091170,Power,2024-08
Tibet,0.040982,Power,2024-08
Xinjiang,22.569513,Power,2024-08
Yunnan,2.344269,Power,2024-08
Zhejiang,21.140466,Power,2024-08
Anhui,0.116657,Residential,2024-08
Beijing,2.673396,Residential,2024-08
Chongqing,0.000000,Residential,2024-08
Fujian,0.000000,Residential,2024-08
Gansu,1.097635,Residential,2024-08
Guangdong,0.000000,Residential,2024-08
Guangxi,0.000000,Residential,2024-08
Guizhou,0.007284,Residential,2024-08
Hainan,0.000000,Residential,2024-08
Hebei,3.746143,Residential,2024-08
Heilongjiang,3.397146,Residential,2024-08
Henan,2.248503,Residential,2024-08
Hubei,0.075708,Residential,2024-08
Hunan,0.000000,Residential,2024-08
"Inner Mongolia",2.665879,Residential,2024-08
Jiangsu,0.004947,Residential,2024-08
Jiangxi,0.000000,Residential,2024-08
Jilin,2.717957,Residential,2024-08
Liaoning,5.442129,Residential,2024-08
Ningxia,0.592641,Residential,2024-08
Qinghai,0.335512,Residential,2024-08
Shaanxi,1.880576,Residential,2024-08
Shandong,6.773955,Residential,2024-08
Shanghai,0.000000,Residential,2024-08
Shanxi,3.034050,Residential,2024-08
Sichuan,0.000000,Residential,2024-08
Tianjin,2.229512,Residential,2024-08
Tibet,0.006014,Residential,2024-08
Xinjiang,1.863260,Residential,2024-08
Yunnan,0.007369,Residential,2024-08
Zhejiang,0.000000,Residential,2024-08
Anhui,40.043257,Total,2024-08
Beijing,8.069907,Total,2024-08
Chongqing,11.507532,Total,2024-08
Fujian,24.703102,Total,2024-08
Gansu,14.003361,Total,2024-08
Guangdong,44.009124,Total,2024-08
Guangxi,21.149076,Total,2024-08
Guizhou,19.323394,Total,2024-08
Hainan,4.957520,Total,2024-08
Hebei,73.580034,Total,2024-08
Heilongjiang,14.608188,Total,2024-08
Henan,40.540946,Total,2024-08
Hubei,37.969347,Total,2024-08
Hunan,18.521335,Total,2024-08
"Inner Mongolia",66.141862,Total,2024-08
Jiangsu,75.435532,Total,2024-08
Jiangxi,17.691115,Total,2024-08
Jilin,13.745236,Total,2024-08
Liaoning,36.545138,Total,2024-08
Ningxia,15.234805,Total,2024-08
Qinghai,5.484589,Total,2024-08
Shaanxi,29.753910,Total,2024-08
Shandong,82.602221,Total,2024-08
Shanghai,12.489126,Total,2024-08
Shanxi,43.466308,Total,2024-08
Sichuan,22.314394,Total,2024-08
Tianjin,15.928918,Total,2024-08
Tibet,2.711204,Total,2024-08
Xinjiang,33.002117,Total,2024-08
Yunnan,16.747958,Total,2024-08
Zhejiang,36.570167,Total,2024-08
Anhui,0.298082,Aviation,2024-09
Beijing,0.283559,Aviation,2024-09
Chongqing,0.341611,Aviation,2024-09
Fujian,0.316290,Aviation,2024-09
Gansu,0.139208,Aviation,2024-09
Guangdong,0.344378,Aviation,2024-09
Guangxi,0.069464,Aviation,2024-09
Guizhou,0.243928,Aviation,2024-09
Hainan,0.018946,Aviation,2024-09
Hebei,0.268466,Aviation,2024-09
Heilongjiang,0.123850,Aviation,2024-09
Henan,0.157633,Aviation,2024-09
Hubei,0.143124,Aviation,2024-09
Hunan,0.129415,Aviation,2024-09
"Inner Mongolia",0.141750,Aviation,2024-09
Jiangsu,0.773197,Aviation,2024-09
Jiangxi,0.191293,Aviation,2024-09
Jilin,0.115453,Aviation,2024-09
Liaoning,0.262963,Aviation,2024-09
Ningxia,0.057152,Aviation,2024-09
Qinghai,0.040706,Aviation,2024-09
Shaanxi,0.365286,Aviation,2024-09
Shandong,0.574878,Aviation,2024-09
Shanghai,0.301659,Aviation,2024-09
Shanxi,0.138723,Aviation,2024-09
Sichuan,0.687772,Aviation,2024-09
Tianjin,0.101729,Aviation,2024-09
Tibet,0.027713,Aviation,2024-09
Xinjiang,0.218555,Aviation,2024-09
Yunnan,0.330285,Aviation,2024-09
Zhejiang,0.506912,Aviation,2024-09
Anhui,2.339153,"Ground Transport",2024-09
Beijing,2.651425,"Ground Transport",2024-09
Chongqing,2.544330,"Ground Transport",2024-09
Fujian,2.431119,"Ground Transport",2024-09
Gansu,2.684933,"Ground Transport",2024-09
Guangdong,2.467807,"Ground Transport",2024-09
Guangxi,2.384792,"Ground Transport",2024-09
Guizhou,2.446190,"Ground Transport",2024-09
Hainan,2.480293,"Ground Transport",2024-09
Hebei,2.482861,"Ground Transport",2024-09
Heilongjiang,2.625118,"Ground Transport",2024-09
Henan,2.395836,"Ground Transport",2024-09
Hubei,2.521683,"Ground Transport",2024-09
Hunan,2.432867,"Ground Transport",2024-09
"Inner Mongolia",2.497927,"Ground Transport",2024-09
Jiangsu,2.350065,"Ground Transport",2024-09
Jiangxi,2.369698,"Ground Transport",2024-09
Jilin,2.623553,"Ground Transport",2024-09
Liaoning,2.644361,"Ground Transport",2024-09
Ningxia,2.467317,"Ground Transport",2024-09
Qinghai,2.565897,"Ground Transport",2024-09
Shaanxi,2.521902,"Ground Transport",2024-09
Shandong,2.445342,"Ground Transport",2024-09
Shanghai,2.601597,"Ground Transport",2024-09
Shanxi,2.483330,"Ground Transport",2024-09
Sichuan,2.504875,"Ground Transport",2024-09
Tianjin,2.557945,"Ground Transport",2024-09
Tibet,2.329393,"Ground Transport",2024-09
Xinjiang,2.329393,"Ground Transport",2024-09
Yunnan,2.421861,"Ground Transport",2024-09
Zhejiang,2.383040,"Ground Transport",2024-09
Anhui,11.058180,Industry,2024-09
Beijing,0.350885,Industry,2024-09
Chongqing,3.730591,Industry,2024-09
Fujian,9.600643,Industry,2024-09
Gansu,3.670366,Industry,2024-09
Guangdong,16.917035,Industry,2024-09
Guangxi,11.659413,Industry,2024-09
Guizhou,7.943919,Industry,2024-09
Hainan,0.452817,Industry,2024-09
Hebei,41.320950,Industry,2024-09
Heilongjiang,2.887217,Industry,2024-09
Henan,12.032452,Industry,2024-09
Hubei,24.452157,Industry,2024-09
Hunan,10.576604,Industry,2024-09
"Inner Mongolia",9.168292,Industry,2024-09
Jiangsu,32.189289,Industry,2024-09
Jiangxi,7.942477,Industry,2024-09
Jilin,3.593779,Industry,2024-09
Liaoning,16.872522,Industry,2024-09
Ningxia,2.005661,Industry,2024-09
Qinghai,1.982143,Industry,2024-09
Shaanxi,5.551090,Industry,2024-09
Shandong,29.054695,Industry,2024-09
Shanghai,4.154012,Industry,2024-09
Shanxi,13.579618,Industry,2024-09
Sichuan,13.389037,Industry,2024-09
Tianjin,5.890276,Industry,2024-09
Tibet,0.235112,Industry,2024-09
Xinjiang,6.023270,Industry,2024-09
Yunnan,11.004372,Industry,2024-09
Zhejiang,12.908900,Industry,2024-09
Anhui,21.223483,Power,2024-09
Beijing,1.310568,Power,2024-09
Chongqing,5.477422,Power,2024-09
Fujian,11.231033,Power,2024-09
Gansu,6.032898,Power,2024-09
Guangdong,24.442212,Power,2024-09
Guangxi,6.545631,Power,2024-09
Guizhou,8.732407,Power,2024-09
Hainan,1.840845,Power,2024-09
Hebei,22.472217,Power,2024-09
Heilongjiang,4.274380,Power,2024-09
Henan,17.669354,Power,2024-09
Hubei,11.963048,Power,2024-09
Hunan,8.036593,Power,2024-09
"Inner Mongolia",43.154037,Power,2024-09
Jiangsu,33.436514,Power,2024-09
Jiangxi,7.498556,Power,2024-09
Jilin,3.018060,Power,2024-09
Liaoning,8.036784,Power,2024-09
Ningxia,9.131298,Power,2024-09
Qinghai,1.779557,Power,2024-09
Shaanxi,17.484008,Power,2024-09
Shandong,36.579713,Power,2024-09
Shanghai,4.647076,Power,2024-09
Shanxi,20.821829,Power,2024-09
Sichuan,7.160602,Power,2024-09
Tianjin,4.623896,Power,2024-09
Tibet,0.040980,Power,2024-09
Xinjiang,19.723609,Power,2024-09
Yunnan,3.660801,Power,2024-09
Zhejiang,19.127089,Power,2024-09
Anhui,0.123651,Residential,2024-09
Beijing,2.833688,Residential,2024-09
Chongqing,0.000000,Residential,2024-09
Fujian,0.000000,Residential,2024-09
Gansu,1.163449,Residential,2024-09
Guangdong,0.000000,Residential,2024-09
Guangxi,0.000000,Residential,2024-09
Guizhou,0.007718,Residential,2024-09
Hainan,0.000000,Residential,2024-09
Hebei,3.970757,Residential,2024-09
Heilongjiang,3.600834,Residential,2024-09
Henan,2.383317,Residential,2024-09
Hubei,0.080246,Residential,2024-09
Hunan,0.000000,Residential,2024-09
"Inner Mongolia",2.825721,Residential,2024-09
Jiangsu,0.005242,Residential,2024-09
Jiangxi,0.000000,Residential,2024-09
Jilin,2.880916,Residential,2024-09
Liaoning,5.768431,Residential,2024-09
Ningxia,0.628177,Residential,2024-09
Qinghai,0.355629,Residential,2024-09
Shaanxi,1.993333,Residential,2024-09
Shandong,7.180107,Residential,2024-09
Shanghai,0.000000,Residential,2024-09
Shanxi,3.215969,Residential,2024-09
Sichuan,0.000000,Residential,2024-09
Tianjin,2.363188,Residential,2024-09
Tibet,0.006374,Residential,2024-09
Xinjiang,1.974980,Residential,2024-09
Yunnan,0.007813,Residential,2024-09
Zhejiang,0.000000,Residential,2024-09
Anhui,35.042550,Total,2024-09
Beijing,7.430120,Total,2024-09
Chongqing,12.093958,Total,2024-09
Fujian,23.579084,Total,2024-09
Gansu,13.690849,Total,2024-09
Guangdong,44.171436,Total,2024-09
Guangxi,20.659302,Total,2024-09
Guizhou,19.374167,Total,2024-09
Hainan,4.792902,Total,2024-09
Hebei,70.515247,Total,2024-09
Heilongjiang,13.511395,Total,2024-09
Henan,34.638589,Total,2024-09
Hubei,39.160263,Total,2024-09
Hunan,21.175481,Total,2024-09
"Inner Mongolia",57.787734,Total,2024-09
Jiangsu,68.754308,Total,2024-09
Jiangxi,18.002019,Total,2024-09
Jilin,12.231759,Total,2024-09
Liaoning,33.585065,Total,2024-09
Ningxia,14.289602,Total,2024-09
Qinghai,6.723928,Total,2024-09
Shaanxi,27.915610,Total,2024-09
Shandong,75.834735,Total,2024-09
Shanghai,11.704347,Total,2024-09
Shanxi,40.239466,Total,2024-09
Sichuan,23.742286,Total,2024-09
Tianjin,15.537035,Total,2024-09
Tibet,2.639574,Total,2024-09
Xinjiang,30.269804,Total,2024-09
Yunnan,17.425135,Total,2024-09
Zhejiang,34.925943,Total,2024-09
Anhui,0.305322,Aviation,2024-10
Beijing,0.300602,Aviation,2024-10
Chongqing,0.341042,Aviation,2024-10
Fujian,0.348357,Aviation,2024-10
Gansu,0.137748,Aviation,2024-10
Guangdong,0.355436,Aviation,2024-10
Guangxi,0.071897,Aviation,2024-10
Guizhou,0.240131,Aviation,2024-10
Hainan,0.019917,Aviation,2024-10
Hebei,0.286639,Aviation,2024-10
Heilongjiang,0.126087,Aviation,2024-10
Henan,0.159581,Aviation,2024-10
Hubei,0.150606,Aviation,2024-10
Hunan,0.133583,Aviation,2024-10
"Inner Mongolia",0.158706,Aviation,2024-10
Jiangsu,0.826296,Aviation,2024-10
Jiangxi,0.206274,Aviation,2024-10
Jilin,0.109898,Aviation,2024-10
Liaoning,0.249569,Aviation,2024-10
Ningxia,0.058297,Aviation,2024-10
Qinghai,0.041858,Aviation,2024-10
Shaanxi,0.376487,Aviation,2024-10
Shandong,0.594451,Aviation,2024-10
Shanghai,0.325236,Aviation,2024-10
Shanxi,0.153759,Aviation,2024-10
Sichuan,0.685381,Aviation,2024-10
Tianjin,0.108704,Aviation,2024-10
Tibet,0.029291,Aviation,2024-10
Xinjiang,0.217531,Aviation,2024-10
Yunnan,0.334062,Aviation,2024-10
Zhejiang,0.543582,Aviation,2024-10
Anhui,2.429167,"Ground Transport",2024-10
Beijing,2.684895,"Ground Transport",2024-10
Chongqing,2.639605,"Ground Transport",2024-10
Fujian,2.496464,"Ground Transport",2024-10
Gansu,2.710702,"Ground Transport",2024-10
Guangdong,2.522803,"Ground Transport",2024-10
Guangxi,2.474170,"Ground Transport",2024-10
Guizhou,2.506230,"Ground Transport",2024-10
Hainan,2.535461,"Ground Transport",2024-10
Hebei,2.578447,"Ground Transport",2024-10
Heilongjiang,2.644328,"Ground Transport",2024-10
Henan,2.498376,"Ground Transport",2024-10
Hubei,2.592938,"Ground Transport",2024-10
Hunan,2.527370,"Ground Transport",2024-10
"Inner Mongolia",2.547251,"Ground Transport",2024-10
Jiangsu,2.432844,"Ground Transport",2024-10
Jiangxi,2.453002,"Ground Transport",2024-10
Jilin,2.621703,"Ground Transport",2024-10
Liaoning,2.681289,"Ground Transport",2024-10
Ningxia,2.560389,"Ground Transport",2024-10
Qinghai,2.677718,"Ground Transport",2024-10
Shaanxi,2.605892,"Ground Transport",2024-10
Shandong,2.531419,"Ground Transport",2024-10
Shanghai,2.603413,"Ground Transport",2024-10
Shanxi,2.598424,"Ground Transport",2024-10
Sichuan,2.581446,"Ground Transport",2024-10
Tianjin,2.586742,"Ground Transport",2024-10
Tibet,2.412825,"Ground Transport",2024-10
Xinjiang,2.412825,"Ground Transport",2024-10
Yunnan,2.512557,"Ground Transport",2024-10
Zhejiang,2.455585,"Ground Transport",2024-10
Anhui,11.351389,Industry,2024-10
Beijing,0.393548,Industry,2024-10
Chongqing,3.822034,Industry,2024-10
Fujian,10.482057,Industry,2024-10
Gansu,3.688113,Industry,2024-10
Guangdong,17.576557,Industry,2024-10
Guangxi,12.190803,Industry,2024-10
Guizhou,8.396382,Industry,2024-10
Hainan,0.582025,Industry,2024-10
Hebei,42.227078,Industry,2024-10
Heilongjiang,2.879693,Industry,2024-10
Henan,11.605441,Industry,2024-10
Hubei,25.935225,Industry,2024-10
Hunan,8.262319,Industry,2024-10
"Inner Mongolia",10.453907,Industry,2024-10
Jiangsu,32.009478,Industry,2024-10
Jiangxi,8.177305,Industry,2024-10
Jilin,3.634786,Industry,2024-10
Liaoning,17.617788,Industry,2024-10
Ningxia,2.118573,Industry,2024-10
Qinghai,1.896400,Industry,2024-10
Shaanxi,6.112313,Industry,2024-10
Shandong,30.064093,Industry,2024-10
Shanghai,4.302197,Industry,2024-10
Shanxi,15.287872,Industry,2024-10
Sichuan,14.129203,Industry,2024-10
Tianjin,5.645362,Industry,2024-10
Tibet,0.214715,Industry,2024-10
Xinjiang,7.047298,Industry,2024-10
Yunnan,12.145158,Industry,2024-10
Zhejiang,13.295006,Industry,2024-10
Anhui,17.525211,Power,2024-10
Beijing,1.244483,Power,2024-10
Chongqing,3.787186,Power,2024-10
Fujian,8.908584,Power,2024-10
Gansu,6.459389,Power,2024-10
Guangdong,19.686740,Power,2024-10
Guangxi,5.313514,Power,2024-10
Guizhou,7.186850,Power,2024-10
Hainan,1.684731,Power,2024-10
Hebei,20.768112,Power,2024-10
Heilongjiang,5.240263,Power,2024-10
Henan,15.121033,Power,2024-10
Hubei,8.970618,Power,2024-10
Hunan,5.482710,Power,2024-10
"Inner Mongolia",41.971613,Power,2024-10
Jiangsu,28.015781,Power,2024-10
Jiangxi,5.963991,Power,2024-10
Jilin,3.676676,Power,2024-10
Liaoning,8.036784,Power,2024-10
Ningxia,8.142130,Power,2024-10
Qinghai,1.810242,Power,2024-10
Shaanxi,15.078156,Power,2024-10
Shandong,32.512477,Power,2024-10
Shanghai,3.072759,Power,2024-10
Shanxi,20.220474,Power,2024-10
Sichuan,4.849400,Power,2024-10
Tianjin,3.973535,Power,2024-10
Tibet,0.040980,Power,2024-10
Xinjiang,20.945301,Power,2024-10
Yunnan,4.595108,Power,2024-10
Zhejiang,16.118658,Power,2024-10
Anhui,0.155706,Residential,2024-10
Beijing,3.568313,Residential,2024-10
Chongqing,0.000000,Residential,2024-10
Fujian,0.000000,Residential,2024-10
Gansu,1.465067,Residential,2024-10
Guangdong,0.000000,Residential,2024-10
Guangxi,0.000000,Residential,2024-10
Guizhou,0.009721,Residential,2024-10
Hainan,0.000000,Residential,2024-10
Hebei,5.000157,Residential,2024-10
Heilongjiang,4.534337,Residential,2024-10
Henan,3.001182,Residential,2024-10
Hubei,0.101046,Residential,2024-10
Hunan,0.000000,Residential,2024-10
"Inner Mongolia",3.558280,Residential,2024-10
Jiangsu,0.006602,Residential,2024-10
Jiangxi,0.000000,Residential,2024-10
Jilin,3.627783,Residential,2024-10
Liaoning,7.263870,Residential,2024-10
Ningxia,0.791030,Residential,2024-10
Qinghai,0.447825,Residential,2024-10
Shaanxi,2.510100,Residential,2024-10
Shandong,9.041521,Residential,2024-10
Shanghai,0.000000,Residential,2024-10
Shanxi,4.049698,Residential,2024-10
Sichuan,0.000000,Residential,2024-10
Tianjin,2.975838,Residential,2024-10
Tibet,0.008027,Residential,2024-10
Xinjiang,2.486987,Residential,2024-10
Yunnan,0.009842,Residential,2024-10
Zhejiang,0.000000,Residential,2024-10
Anhui,31.766795,Total,2024-10
Beijing,8.191847,Total,2024-10
Chongqing,10.589870,Total,2024-10
Fujian,22.235463,Total,2024-10
Gansu,14.461023,Total,2024-10
Guangdong,40.141531,Total,2024-10
Guangxi,20.050378,Total,2024-10
Guizhou,18.339304,Total,2024-10
Hainan,4.822132,Total,2024-10
Hebei,70.860436,Total,2024-10
Heilongjiang,15.424708,Total,2024-10
Henan,32.385617,Total,2024-10
Hubei,37.750431,Total,2024-10
Hunan,16.405980,Total,2024-10
"Inner Mongolia",58.689757,Total,2024-10
Jiangsu,63.290999,Total,2024-10
Jiangxi,16.800571,Total,2024-10
Jilin,13.670849,Total,2024-10
Liaoning,35.849303,Total,2024-10
Ningxia,13.670421,Total,2024-10
Qinghai,6.874037,Total,2024-10
Shaanxi,26.682947,Total,2024-10
Shandong,74.743965,Total,2024-10
Shanghai,10.303603,Total,2024-10
Shanxi,42.310227,Total,2024-10
Sichuan,22.245426,Total,2024-10
Tianjin,15.290182,Total,2024-10
Tibet,2.705839,Total,2024-10
Xinjiang,33.109938,Total,2024-10
Yunnan,19.596728,Total,2024-10
Zhejiang,32.412830,Total,2024-10
Anhui,0.288183,Aviation,2024-11
Beijing,0.283732,Aviation,2024-11
Chongqing,0.301037,Aviation,2024-11
Fujian,0.328804,Aviation,2024-11
Gansu,0.121593,Aviation,2024-11
Guangdong,0.320336,Aviation,2024-11
Guangxi,0.064799,Aviation,2024-11
Guizhou,0.211958,Aviation,2024-11
Hainan,0.017948,Aviation,2024-11
Hebei,0.270547,Aviation,2024-11
Heilongjiang,0.110964,Aviation,2024-11
Henan,0.143826,Aviation,2024-11
Hubei,0.135730,Aviation,2024-11
Hunan,0.120396,Aviation,2024-11
"Inner Mongolia",0.149798,Aviation,2024-11
Jiangsu,0.779918,Aviation,2024-11
Jiangxi,0.194694,Aviation,2024-11
Jilin,0.096714,Aviation,2024-11
Liaoning,0.219634,Aviation,2024-11
Ningxia,0.051461,Aviation,2024-11
Qinghai,0.036946,Aviation,2024-11
Shaanxi,0.332325,Aviation,2024-11
Shandong,0.561086,Aviation,2024-11
Shanghai,0.306976,Aviation,2024-11
Shanxi,0.145130,Aviation,2024-11
Sichuan,0.604975,Aviation,2024-11
Tianjin,0.102601,Aviation,2024-11
Tibet,0.025858,Aviation,2024-11
Xinjiang,0.192011,Aviation,2024-11
Yunnan,0.294874,Aviation,2024-11
Zhejiang,0.513067,Aviation,2024-11
Anhui,2.339618,"Ground Transport",2024-11
Beijing,2.623574,"Ground Transport",2024-11
Chongqing,2.591602,"Ground Transport",2024-11
Fujian,2.419682,"Ground Transport",2024-11
Gansu,2.648826,"Ground Transport",2024-11
Guangdong,2.460717,"Ground Transport",2024-11
Guangxi,2.372474,"Ground Transport",2024-11
Guizhou,2.436050,"Ground Transport",2024-11
Hainan,2.485126,"Ground Transport",2024-11
Hebei,2.483410,"Ground Transport",2024-11
Heilongjiang,2.544342,"Ground Transport",2024-11
Henan,2.430868,"Ground Transport",2024-11
Hubei,2.511428,"Ground Transport",2024-11
Hunan,2.429936,"Ground Transport",2024-11
"Inner Mongolia",2.445999,"Ground Transport",2024-11
Jiangsu,2.344466,"Ground Transport",2024-11
Jiangxi,2.379886,"Ground Transport",2024-11
Jilin,2.537050,"Ground Transport",2024-11
Liaoning,2.535948,"Ground Transport",2024-11
Ningxia,2.497521,"Ground Transport",2024-11
Qinghai,2.619672,"Ground Transport",2024-11
Shaanxi,2.558509,"Ground Transport",2024-11
Shandong,2.436543,"Ground Transport",2024-11
Shanghai,2.529312,"Ground Transport",2024-11
Shanxi,2.505188,"Ground Transport",2024-11
Sichuan,2.510208,"Ground Transport",2024-11
Tianjin,2.514546,"Ground Transport",2024-11
Tibet,2.317602,"Ground Transport",2024-11
Xinjiang,2.317602,"Ground Transport",2024-11
Yunnan,2.468086,"Ground Transport",2024-11
Zhejiang,2.370677,"Ground Transport",2024-11
Anhui,11.024901,Industry,2024-11
Beijing,0.326599,Industry,2024-11
Chongqing,3.734552,Industry,2024-11
Fujian,10.599157,Industry,2024-11
Gansu,3.713720,Industry,2024-11
Guangdong,17.330048,Industry,2024-11
Guangxi,13.200196,Industry,2024-11
Guizhou,7.756822,Industry,2024-11
Hainan,0.579579,Industry,2024-11
Hebei,39.401535,Industry,2024-11
Heilongjiang,2.272700,Industry,2024-11
Henan,11.254617,Industry,2024-11
Hubei,24.310582,Industry,2024-11
Hunan,9.057568,Industry,2024-11
"Inner Mongolia",10.024832,Industry,2024-11
Jiangsu,33.248062,Industry,2024-11
Jiangxi,8.150962,Industry,2024-11
Jilin,3.688370,Industry,2024-11
Liaoning,17.580553,Industry,2024-11
Ningxia,2.014119,Industry,2024-11
Qinghai,1.714572,Industry,2024-11
Shaanxi,5.844908,Industry,2024-11
Shandong,28.873044,Industry,2024-11
Shanghai,4.081684,Industry,2024-11
Shanxi,12.825511,Industry,2024-11
Sichuan,14.173173,Industry,2024-11
Tianjin,4.896404,Industry,2024-11
Tibet,0.176244,Industry,2024-11
Xinjiang,5.685124,Industry,2024-11
Yunnan,13.119141,Industry,2024-11
Zhejiang,13.072866,Industry,2024-11
Anhui,19.655477,Power,2024-11
Beijing,2.131042,Power,2024-11
Chongqing,3.903391,Power,2024-11
Fujian,8.580157,Power,2024-11
Gansu,7.769880,Power,2024-11
Guangdong,19.930352,Power,2024-11
Guangxi,5.826896,Power,2024-11
Guizhou,7.507001,Power,2024-11
Hainan,1.489591,Power,2024-11
Hebei,22.621694,Power,2024-11
Heilongjiang,6.191726,Power,2024-11
Henan,15.289902,Power,2024-11
Hubei,9.611857,Power,2024-11
Hunan,6.791486,Power,2024-11
"Inner Mongolia",44.126252,Power,2024-11
Jiangsu,29.016872,Power,2024-11
Jiangxi,6.627284,Power,2024-11
Jilin,4.588603,Power,2024-11
Liaoning,9.559636,Power,2024-11
Ningxia,10.880844,Power,2024-11
Qinghai,2.132403,Power,2024-11
Shaanxi,17.204078,Power,2024-11
Shandong,34.164790,Power,2024-11
Shanghai,3.281406,Power,2024-11
Shanxi,23.512880,Power,2024-11
Sichuan,5.097027,Power,2024-11
Tianjin,4.544585,Power,2024-11
Tibet,0.040981,Power,2024-11
Xinjiang,23.883009,Power,2024-11
Yunnan,4.654565,Power,2024-11
Zhejiang,16.002278,Power,2024-11
Anhui,0.211601,Residential,2024-11
Beijing,4.849249,Residential,2024-11
Chongqing,0.000000,Residential,2024-11
Fujian,0.000000,Residential,2024-11
Gansu,1.990991,Residential,2024-11
Guangdong,0.000000,Residential,2024-11
Guangxi,0.000000,Residential,2024-11
Guizhou,0.013210,Residential,2024-11
Hainan,0.000000,Residential,2024-11
Hebei,6.795090,Residential,2024-11
Heilongjiang,6.162051,Residential,2024-11
Henan,4.078531,Residential,2024-11
Hubei,0.137323,Residential,2024-11
Hunan,0.000000,Residential,2024-11
"Inner Mongolia",4.835612,Residential,2024-11
Jiangsu,0.008972,Residential,2024-11
Jiangxi,0.000000,Residential,2024-11
Jilin,4.930068,Residential,2024-11
Liaoning,9.871421,Residential,2024-11
Ningxia,1.074990,Residential,2024-11
Qinghai,0.608580,Residential,2024-11
Shaanxi,3.411161,Residential,2024-11
Shandong,12.287203,Residential,2024-11
Shanghai,0.000000,Residential,2024-11
Shanxi,5.503439,Residential,2024-11
Sichuan,0.000000,Residential,2024-11
Tianjin,4.044086,Residential,2024-11
Tibet,0.010907,Residential,2024-11
Xinjiang,3.379752,Residential,2024-11
Yunnan,0.013372,Residential,2024-11
Zhejiang,0.000000,Residential,2024-11
Anhui,33.519786,Total,2024-11
Beijing,10.214193,Total,2024-11
Chongqing,10.530577,Total,2024-11
Fujian,21.927797,Total,2024-11
Gansu,16.245003,Total,2024-11
Guangdong,40.041457,Total,2024-11
Guangxi,21.464355,Total,2024-11
Guizhou,17.925040,Total,2024-11
Hainan,4.572245,Total,2024-11
Hebei,71.572278,Total,2024-11
Heilongjiang,17.281780,Total,2024-11
Henan,33.197742,Total,2024-11
Hubei,36.706916,Total,2024-11
Hunan,18.399381,Total,2024-11
"Inner Mongolia",61.582494,Total,2024-11
Jiangsu,65.398292,Total,2024-11
Jiangxi,17.352821,Total,2024-11
Jilin,15.840802,Total,2024-11
Liaoning,39.767186,Total,2024-11
Ningxia,16.518929,Total,2024-11
Qinghai,7.112170,Total,2024-11
Shaanxi,29.350979,Total,2024-11
Shandong,78.322671,Total,2024-11
Shanghai,10.199380,Total,2024-11
Shanxi,44.492144,Total,2024-11
Sichuan,22.385384,Total,2024-11
Tianjin,16.102224,Total,2024-11
Tibet,2.571592,Total,2024-11
Xinjiang,35.457495,Total,2024-11
Yunnan,20.550037,Total,2024-11
Zhejiang,31.958892,Total,2024-11
Anhui,0.294693,Aviation,2024-12
